channel,lenergy,uenergy,count
7922,1.60042307e+03,1.60062509e+03,3.00000000e+00
7923,1.60062509e+03,1.60082711e+03,3.00000000e+00
7924,1.60082711e+03,1.60102914e+03,9.00000000e+00
7925,1.60102914e+03,1.60123116e+03,2.00000000e+00
7926,1.60123116e+03,1.60143318e+03,2.00000000e+00
7927,1.60143318e+03,1.60163520e+03,5.00000000e+00
7928,1.60163520e+03,1.60183723e+03,4.00000000e+00
7929,1.60183723e+03,1.60203925e+03,5.00000000e+00
7930,1.60203925e+03,1.60224127e+03,6.00000000e+00
7931,1.60224127e+03,1.60244330e+03,1.00000000e+00
7932,1.60244330e+03,1.60264532e+03,1.00000000e+00
7933,1.60264532e+03,1.60284734e+03,2.00000000e+00
7934,1.60284734e+03,1.60304937e+03,1.00000000e+01
7935,1.60304937e+03,1.60325139e+03,3.00000000e+00
7936,1.60325139e+03,1.60345341e+03,2.00000000e+00
7937,1.60345341e+03,1.60365544e+03,4.00000000e+00
7938,1.60365544e+03,1.60385746e+03,4.00000000e+00
7939,1.60385746e+03,1.60405948e+03,3.00000000e+00
7940,1.60405948e+03,1.60426151e+03,4.00000000e+00
7941,1.60426151e+03,1.60446353e+03,5.00000000e+00
7942,1.60446353e+03,1.60466555e+03,4.00000000e+00
7943,1.60466555e+03,1.60486757e+03,4.00000000e+00
7944,1.60486757e+03,1.60506960e+03,4.00000000e+00
7945,1.60506960e+03,1.60527162e+03,3.00000000e+00
7946,1.60527162e+03,1.60547364e+03,1.00000000e+00
7947,1.60547364e+03,1.60567567e+03,1.00000000e+00
7948,1.60567567e+03,1.60587769e+03,0.00000000e+00
7949,1.60587769e+03,1.60607971e+03,2.00000000e+00
7950,1.60607971e+03,1.60628174e+03,0.00000000e+00
7951,1.60628174e+03,1.60648376e+03,4.00000000e+00
7952,1.60648376e+03,1.60668578e+03,1.00000000e+00
7953,1.60668578e+03,1.60688781e+03,2.00000000e+00
7954,1.60688781e+03,1.60708983e+03,2.00000000e+00
7955,1.60708983e+03,1.60729185e+03,6.00000000e+00
7956,1.60729185e+03,1.60749387e+03,0.00000000e+00
7957,1.60749387e+03,1.60769590e+03,2.00000000e+00
7958,1.60769590e+03,1.60789792e+03,1.00000000e+00
7959,1.60789792e+03,1.60809994e+03,2.00000000e+00
7960,1.60809994e+03,1.60830197e+03,1.00000000e+00
7961,1.60830197e+03,1.60850399e+03,2.00000000e+00
7962,1.60850399e+03,1.60870601e+03,2.00000000e+00
7963,1.60870601e+03,1.60890804e+03,7.00000000e+00
7964,1.60890804e+03,1.60911006e+03,1.00000000e+00
7965,1.60911006e+03,1.60931208e+03,2.00000000e+00
7966,1.60931208e+03,1.60951411e+03,3.00000000e+00
7967,1.60951411e+03,1.60971613e+03,4.00000000e+00
7968,1.60971613e+03,1.60991815e+03,4.00000000e+00
7969,1.60991815e+03,1.61012017e+03,1.00000000e+00
7970,1.61012017e+03,1.61032220e+03,5.00000000e+00
7971,1.61032220e+03,1.61052422e+03,3.00000000e+00
7972,1.61052422e+03,1.61072624e+03,2.00000000e+00
7973,1.61072624e+03,1.61092827e+03,2.00000000e+00
7974,1.61092827e+03,1.61113029e+03,0.00000000e+00
7975,1.61113029e+03,1.61133231e+03,4.00000000e+00
7976,1.61133231e+03,1.61153434e+03,3.00000000e+00
7977,1.61153434e+03,1.61173636e+03,2.00000000e+00
7978,1.61173636e+03,1.61193838e+03,3.00000000e+00
7979,1.61193838e+03,1.61214041e+03,4.00000000e+00
7980,1.61214041e+03,1.61234243e+03,4.00000000e+00
7981,1.61234243e+03,1.61254445e+03,3.00000000e+00
7982,1.61254445e+03,1.61274648e+03,3.00000000e+00
7983,1.61274648e+03,1.61294850e+03,4.00000000e+00
7984,1.61294850e+03,1.61315052e+03,3.00000000e+00
7985,1.61315052e+03,1.61335254e+03,4.00000000e+00
7986,1.61335254e+03,1.61355457e+03,2.00000000e+00
7987,1.61355457e+03,1.61375659e+03,5.00000000e+00
7988,1.61375659e+03,1.61395861e+03,3.00000000e+00
7989,1.61395861e+03,1.61416064e+03,4.00000000e+00
7990,1.61416064e+03,1.61436266e+03,2.00000000e+00
7991,1.61436266e+03,1.61456468e+03,4.00000000e+00
7992,1.61456468e+03,1.61476671e+03,4.00000000e+00
7993,1.61476671e+03,1.61496873e+03,4.00000000e+00
7994,1.61496873e+03,1.61517075e+03,4.00000000e+00
7995,1.61517075e+03,1.61537278e+03,1.00000000e+00
7996,1.61537278e+03,1.61557480e+03,5.00000000e+00
7997,1.61557480e+03,1.61577682e+03,1.00000000e+00
7998,1.61577682e+03,1.61597884e+03,2.00000000e+00
7999,1.61597884e+03,1.61618087e+03,0.00000000e+00
8000,1.61618087e+03,1.61638289e+03,3.00000000e+00
8001,1.61638289e+03,1.61658491e+03,4.00000000e+00
8002,1.61658491e+03,1.61678694e+03,2.00000000e+00
8003,1.61678694e+03,1.61698896e+03,2.00000000e+00
8004,1.61698896e+03,1.61719098e+03,5.00000000e+00
8005,1.61719098e+03,1.61739301e+03,1.00000000e+00
8006,1.61739301e+03,1.61759503e+03,6.00000000e+00
8007,1.61759503e+03,1.61779705e+03,4.00000000e+00
8008,1.61779705e+03,1.61799908e+03,6.00000000e+00
8009,1.61799908e+03,1.61820110e+03,5.00000000e+00
8010,1.61820110e+03,1.61840312e+03,8.00000000e+00
8011,1.61840312e+03,1.61860515e+03,2.00000000e+00
8012,1.61860515e+03,1.61880717e+03,2.00000000e+00
8013,1.61880717e+03,1.61900919e+03,2.00000000e+00
8014,1.61900919e+03,1.61921121e+03,4.00000000e+00
8015,1.61921121e+03,1.61941324e+03,1.00000000e+00
8016,1.61941324e+03,1.61961526e+03,3.00000000e+00
8017,1.61961526e+03,1.61981728e+03,2.00000000e+00
8018,1.61981728e+03,1.62001931e+03,5.00000000e+00
8019,1.62001931e+03,1.62022133e+03,3.00000000e+00
8020,1.62022133e+03,1.62042335e+03,2.00000000e+00
8021,1.62042335e+03,1.62062538e+03,0.00000000e+00
8022,1.62062538e+03,1.62082740e+03,1.00000000e+00
8023,1.62082740e+03,1.62102942e+03,0.00000000e+00
8024,1.62102942e+03,1.62123145e+03,4.00000000e+00
8025,1.62123145e+03,1.62143347e+03,5.00000000e+00
8026,1.62143347e+03,1.62163549e+03,3.00000000e+00
8027,1.62163549e+03,1.62183751e+03,2.00000000e+00
8028,1.62183751e+03,1.62203954e+03,2.00000000e+00
8029,1.62203954e+03,1.62224156e+03,2.00000000e+00
8030,1.62224156e+03,1.62244358e+03,5.00000000e+00
8031,1.62244358e+03,1.62264561e+03,4.00000000e+00
8032,1.62264561e+03,1.62284763e+03,1.00000000e+00
8033,1.62284763e+03,1.62304965e+03,2.00000000e+00
8034,1.62304965e+03,1.62325168e+03,5.00000000e+00
8035,1.62325168e+03,1.62345370e+03,2.00000000e+00
8036,1.62345370e+03,1.62365572e+03,3.00000000e+00
8037,1.62365572e+03,1.62385775e+03,3.00000000e+00
8038,1.62385775e+03,1.62405977e+03,5.00000000e+00
8039,1.62405977e+03,1.62426179e+03,4.00000000e+00
8040,1.62426179e+03,1.62446382e+03,5.00000000e+00
8041,1.62446382e+03,1.62466584e+03,2.00000000e+00
8042,1.62466584e+03,1.62486786e+03,1.00000000e+00
8043,1.62486786e+03,1.62506988e+03,2.00000000e+00
8044,1.62506988e+03,1.62527191e+03,4.00000000e+00
8045,1.62527191e+03,1.62547393e+03,6.00000000e+00
8046,1.62547393e+03,1.62567595e+03,0.00000000e+00
8047,1.62567595e+03,1.62587798e+03,2.00000000e+00
8048,1.62587798e+03,1.62608000e+03,3.00000000e+00
8049,1.62608000e+03,1.62628202e+03,7.00000000e+00
8050,1.62628202e+03,1.62648405e+03,4.00000000e+00
8051,1.62648405e+03,1.62668607e+03,2.00000000e+00
8052,1.62668607e+03,1.62688809e+03,2.00000000e+00
8053,1.62688809e+03,1.62709012e+03,4.00000000e+00
8054,1.62709012e+03,1.62729214e+03,4.00000000e+00
8055,1.62729214e+03,1.62749416e+03,3.00000000e+00
8056,1.62749416e+03,1.62769618e+03,1.00000000e+00
8057,1.62769618e+03,1.62789821e+03,6.00000000e+00
8058,1.62789821e+03,1.62810023e+03,2.00000000e+00
8059,1.62810023e+03,1.62830225e+03,4.00000000e+00
8060,1.62830225e+03,1.62850428e+03,0.00000000e+00
8061,1.62850428e+03,1.62870630e+03,2.00000000e+00
8062,1.62870630e+03,1.62890832e+03,4.00000000e+00
8063,1.62890832e+03,1.62911035e+03,2.00000000e+00
8064,1.62911035e+03,1.62931237e+03,2.00000000e+00
8065,1.62931237e+03,1.62951439e+03,1.00000000e+00
8066,1.62951439e+03,1.62971642e+03,3.00000000e+00
8067,1.62971642e+03,1.62991844e+03,1.00000000e+00
8068,1.62991844e+03,1.63012046e+03,2.00000000e+00
8069,1.63012046e+03,1.63032248e+03,2.00000000e+00
8070,1.63032248e+03,1.63052451e+03,1.00000000e+00
8071,1.63052451e+03,1.63072653e+03,2.00000000e+00
8072,1.63072653e+03,1.63092855e+03,2.00000000e+00
8073,1.63092855e+03,1.63113058e+03,0.00000000e+00
8074,1.63113058e+03,1.63133260e+03,1.00000000e+00
8075,1.63133260e+03,1.63153462e+03,5.00000000e+00
8076,1.63153462e+03,1.63173665e+03,4.00000000e+00
8077,1.63173665e+03,1.63193867e+03,3.00000000e+00
8078,1.63193867e+03,1.63214069e+03,1.00000000e+00
8079,1.63214069e+03,1.63234272e+03,5.00000000e+00
8080,1.63234272e+03,1.63254474e+03,1.00000000e+00
8081,1.63254474e+03,1.63274676e+03,2.00000000e+00
8082,1.63274676e+03,1.63294879e+03,3.00000000e+00
8083,1.63294879e+03,1.63315081e+03,1.00000000e+00
8084,1.63315081e+03,1.63335283e+03,3.00000000e+00
8085,1.63335283e+03,1.63355485e+03,1.00000000e+00
8086,1.63355485e+03,1.63375688e+03,5.00000000e+00
8087,1.63375688e+03,1.63395890e+03,0.00000000e+00
8088,1.63395890e+03,1.63416092e+03,3.00000000e+00
8089,1.63416092e+03,1.63436295e+03,3.00000000e+00
8090,1.63436295e+03,1.63456497e+03,2.00000000e+00
8091,1.63456497e+03,1.63476699e+03,3.00000000e+00
8092,1.63476699e+03,1.63496902e+03,3.00000000e+00
8093,1.63496902e+03,1.63517104e+03,5.00000000e+00
8094,1.63517104e+03,1.63537306e+03,1.00000000e+00
8095,1.63537306e+03,1.63557509e+03,3.00000000e+00
8096,1.63557509e+03,1.63577711e+03,1.00000000e+00
8097,1.63577711e+03,1.63597913e+03,2.00000000e+00
8098,1.63597913e+03,1.63618115e+03,6.00000000e+00
8099,1.63618115e+03,1.63638318e+03,0.00000000e+00
8100,1.63638318e+03,1.63658520e+03,4.00000000e+00
8101,1.63658520e+03,1.63678722e+03,5.00000000e+00
8102,1.63678722e+03,1.63698925e+03,1.00000000e+00
8103,1.63698925e+03,1.63719127e+03,2.00000000e+00
8104,1.63719127e+03,1.63739329e+03,0.00000000e+00
8105,1.63739329e+03,1.63759532e+03,5.00000000e+00
8106,1.63759532e+03,1.63779734e+03,2.00000000e+00
8107,1.63779734e+03,1.63799936e+03,3.00000000e+00
8108,1.63799936e+03,1.63820139e+03,3.00000000e+00
8109,1.63820139e+03,1.63840341e+03,0.00000000e+00
8110,1.63840341e+03,1.63860543e+03,3.00000000e+00
8111,1.63860543e+03,1.63880746e+03,3.00000000e+00
8112,1.63880746e+03,1.63900948e+03,4.00000000e+00
8113,1.63900948e+03,1.63921150e+03,0.00000000e+00
8114,1.63921150e+03,1.63941352e+03,8.00000000e+00
8115,1.63941352e+03,1.63961555e+03,1.00000000e+00
8116,1.63961555e+03,1.63981757e+03,3.00000000e+00
8117,1.63981757e+03,1.64001959e+03,2.00000000e+00
8118,1.64001959e+03,1.64022162e+03,0.00000000e+00
8119,1.64022162e+03,1.64042364e+03,0.00000000e+00
8120,1.64042364e+03,1.64062566e+03,1.00000000e+00
8121,1.64062566e+03,1.64082769e+03,2.00000000e+00
8122,1.64082769e+03,1.64102971e+03,1.00000000e+00
8123,1.64102971e+03,1.64123173e+03,1.00000000e+00
8124,1.64123173e+03,1.64143376e+03,6.00000000e+00
8125,1.64143376e+03,1.64163578e+03,0.00000000e+00
8126,1.64163578e+03,1.64183780e+03,0.00000000e+00
8127,1.64183780e+03,1.64203982e+03,3.00000000e+00
8128,1.64203982e+03,1.64224185e+03,2.00000000e+00
8129,1.64224185e+03,1.64244387e+03,3.00000000e+00
8130,1.64244387e+03,1.64264589e+03,2.00000000e+00
8131,1.64264589e+03,1.64284792e+03,1.00000000e+00
8132,1.64284792e+03,1.64304994e+03,6.00000000e+00
8133,1.64304994e+03,1.64325196e+03,2.00000000e+00
8134,1.64325196e+03,1.64345399e+03,2.00000000e+00
8135,1.64345399e+03,1.64365601e+03,2.00000000e+00
8136,1.64365601e+03,1.64385803e+03,3.00000000e+00
8137,1.64385803e+03,1.64406006e+03,5.00000000e+00
8138,1.64406006e+03,1.64426208e+03,2.00000000e+00
8139,1.64426208e+03,1.64446410e+03,1.00000000e+00
8140,1.64446410e+03,1.64466613e+03,4.00000000e+00
8141,1.64466613e+03,1.64486815e+03,3.00000000e+00
8142,1.64486815e+03,1.64507017e+03,4.00000000e+00
8143,1.64507017e+03,1.64527219e+03,2.00000000e+00
8144,1.64527219e+03,1.64547422e+03,2.00000000e+00
8145,1.64547422e+03,1.64567624e+03,1.00000000e+00
8146,1.64567624e+03,1.64587826e+03,4.00000000e+00
8147,1.64587826e+03,1.64608029e+03,3.00000000e+00
8148,1.64608029e+03,1.64628231e+03,2.00000000e+00
8149,1.64628231e+03,1.64648433e+03,1.00000000e+00
8150,1.64648433e+03,1.64668636e+03,4.00000000e+00
8151,1.64668636e+03,1.64688838e+03,1.00000000e+00
8152,1.64688838e+03,1.64709040e+03,3.00000000e+00
8153,1.64709040e+03,1.64729243e+03,2.00000000e+00
8154,1.64729243e+03,1.64749445e+03,3.00000000e+00
8155,1.64749445e+03,1.64769647e+03,0.00000000e+00
8156,1.64769647e+03,1.64789849e+03,1.00000000e+00
8157,1.64789849e+03,1.64810052e+03,5.00000000e+00
8158,1.64810052e+03,1.64830254e+03,0.00000000e+00
8159,1.64830254e+03,1.64850456e+03,4.00000000e+00
8160,1.64850456e+03,1.64870659e+03,1.00000000e+00
8161,1.64870659e+03,1.64890861e+03,2.00000000e+00
8162,1.64890861e+03,1.64911063e+03,3.00000000e+00
8163,1.64911063e+03,1.64931266e+03,2.00000000e+00
8164,1.64931266e+03,1.64951468e+03,3.00000000e+00
8165,1.64951468e+03,1.64971670e+03,7.00000000e+00
8166,1.64971670e+03,1.64991873e+03,3.00000000e+00
8167,1.64991873e+03,1.65012075e+03,5.00000000e+00
8168,1.65012075e+03,1.65032277e+03,0.00000000e+00
8169,1.65032277e+03,1.65052479e+03,2.00000000e+00
8170,1.65052479e+03,1.65072682e+03,6.00000000e+00
8171,1.65072682e+03,1.65092884e+03,3.00000000e+00
8172,1.65092884e+03,1.65113086e+03,1.00000000e+00
8173,1.65113086e+03,1.65133289e+03,1.00000000e+00
8174,1.65133289e+03,1.65153491e+03,3.00000000e+00
8175,1.65153491e+03,1.65173693e+03,3.00000000e+00
8176,1.65173693e+03,1.65193896e+03,2.00000000e+00
8177,1.65193896e+03,1.65214098e+03,4.00000000e+00
8178,1.65214098e+03,1.65234300e+03,4.00000000e+00
8179,1.65234300e+03,1.65254503e+03,1.00000000e+00
8180,1.65254503e+03,1.65274705e+03,2.00000000e+00
8181,1.65274705e+03,1.65294907e+03,0.00000000e+00
8182,1.65294907e+03,1.65315110e+03,2.00000000e+00
8183,1.65315110e+03,1.65335312e+03,4.00000000e+00
8184,1.65335312e+03,1.65355514e+03,1.00000000e+00
8185,1.65355514e+03,1.65375716e+03,1.00000000e+00
8186,1.65375716e+03,1.65395919e+03,2.00000000e+00
8187,1.65395919e+03,1.65416121e+03,0.00000000e+00
8188,1.65416121e+03,1.65436323e+03,1.00000000e+00
8189,1.65436323e+03,1.65456526e+03,4.00000000e+00
8190,1.65456526e+03,1.65476728e+03,1.00000000e+00
8191,1.65476728e+03,1.65496930e+03,3.00000000e+00
8192,1.65496930e+03,1.65517133e+03,2.00000000e+00
8193,1.65517133e+03,1.65537335e+03,4.00000000e+00
8194,1.65537335e+03,1.65557537e+03,2.00000000e+00
8195,1.65557537e+03,1.65577740e+03,3.00000000e+00
8196,1.65577740e+03,1.65597942e+03,0.00000000e+00
8197,1.65597942e+03,1.65618144e+03,0.00000000e+00
8198,1.65618144e+03,1.65638346e+03,0.00000000e+00
8199,1.65638346e+03,1.65658549e+03,4.00000000e+00
8200,1.65658549e+03,1.65678751e+03,2.00000000e+00
8201,1.65678751e+03,1.65698953e+03,4.00000000e+00
8202,1.65698953e+03,1.65719156e+03,4.00000000e+00
8203,1.65719156e+03,1.65739358e+03,3.00000000e+00
8204,1.65739358e+03,1.65759560e+03,5.00000000e+00
8205,1.65759560e+03,1.65779763e+03,1.00000000e+00
8206,1.65779763e+03,1.65799965e+03,3.00000000e+00
8207,1.65799965e+03,1.65820167e+03,2.00000000e+00
8208,1.65820167e+03,1.65840370e+03,0.00000000e+00
8209,1.65840370e+03,1.65860572e+03,1.00000000e+00
8210,1.65860572e+03,1.65880774e+03,2.00000000e+00
8211,1.65880774e+03,1.65900977e+03,4.00000000e+00
8212,1.65900977e+03,1.65921179e+03,3.00000000e+00
8213,1.65921179e+03,1.65941381e+03,2.00000000e+00
8214,1.65941381e+03,1.65961583e+03,4.00000000e+00
8215,1.65961583e+03,1.65981786e+03,4.00000000e+00
8216,1.65981786e+03,1.66001988e+03,2.00000000e+00
8217,1.66001988e+03,1.66022190e+03,2.00000000e+00
8218,1.66022190e+03,1.66042393e+03,3.00000000e+00
8219,1.66042393e+03,1.66062595e+03,4.00000000e+00
8220,1.66062595e+03,1.66082797e+03,2.00000000e+00
8221,1.66082797e+03,1.66103000e+03,0.00000000e+00
8222,1.66103000e+03,1.66123202e+03,0.00000000e+00
8223,1.66123202e+03,1.66143404e+03,1.00000000e+00
8224,1.66143404e+03,1.66163607e+03,0.00000000e+00
8225,1.66163607e+03,1.66183809e+03,2.00000000e+00
8226,1.66183809e+03,1.66204011e+03,3.00000000e+00
8227,1.66204011e+03,1.66224213e+03,2.00000000e+00
8228,1.66224213e+03,1.66244416e+03,2.00000000e+00
8229,1.66244416e+03,1.66264618e+03,1.00000000e+00
8230,1.66264618e+03,1.66284820e+03,3.00000000e+00
8231,1.66284820e+03,1.66305023e+03,2.00000000e+00
8232,1.66305023e+03,1.66325225e+03,2.00000000e+00
8233,1.66325225e+03,1.66345427e+03,2.00000000e+00
8234,1.66345427e+03,1.66365630e+03,1.00000000e+00
8235,1.66365630e+03,1.66385832e+03,3.00000000e+00
8236,1.66385832e+03,1.66406034e+03,1.00000000e+00
8237,1.66406034e+03,1.66426237e+03,2.00000000e+00
8238,1.66426237e+03,1.66446439e+03,1.00000000e+00
8239,1.66446439e+03,1.66466641e+03,4.00000000e+00
8240,1.66466641e+03,1.66486844e+03,1.00000000e+00
8241,1.66486844e+03,1.66507046e+03,3.00000000e+00
8242,1.66507046e+03,1.66527248e+03,2.00000000e+00
8243,1.66527248e+03,1.66547450e+03,5.00000000e+00
8244,1.66547450e+03,1.66567653e+03,1.00000000e+00
8245,1.66567653e+03,1.66587855e+03,0.00000000e+00
8246,1.66587855e+03,1.66608057e+03,0.00000000e+00
8247,1.66608057e+03,1.66628260e+03,2.00000000e+00
8248,1.66628260e+03,1.66648462e+03,2.00000000e+00
8249,1.66648462e+03,1.66668664e+03,1.00000000e+00
8250,1.66668664e+03,1.66688867e+03,1.00000000e+00
8251,1.66688867e+03,1.66709069e+03,5.00000000e+00
8252,1.66709069e+03,1.66729271e+03,3.00000000e+00
8253,1.66729271e+03,1.66749474e+03,2.00000000e+00
8254,1.66749474e+03,1.66769676e+03,4.00000000e+00
8255,1.66769676e+03,1.66789878e+03,2.00000000e+00
8256,1.66789878e+03,1.66810080e+03,1.00000000e+00
8257,1.66810080e+03,1.66830283e+03,1.00000000e+00
8258,1.66830283e+03,1.66850485e+03,0.00000000e+00
8259,1.66850485e+03,1.66870687e+03,3.00000000e+00
8260,1.66870687e+03,1.66890890e+03,0.00000000e+00
8261,1.66890890e+03,1.66911092e+03,1.00000000e+00
8262,1.66911092e+03,1.66931294e+03,4.00000000e+00
8263,1.66931294e+03,1.66951497e+03,1.00000000e+00
8264,1.66951497e+03,1.66971699e+03,4.00000000e+00
8265,1.66971699e+03,1.66991901e+03,3.00000000e+00
8266,1.66991901e+03,1.67012104e+03,2.00000000e+00
8267,1.67012104e+03,1.67032306e+03,2.00000000e+00
8268,1.67032306e+03,1.67052508e+03,3.00000000e+00
8269,1.67052508e+03,1.67072710e+03,4.00000000e+00
8270,1.67072710e+03,1.67092913e+03,2.00000000e+00
8271,1.67092913e+03,1.67113115e+03,3.00000000e+00
8272,1.67113115e+03,1.67133317e+03,4.00000000e+00
8273,1.67133317e+03,1.67153520e+03,1.00000000e+00
8274,1.67153520e+03,1.67173722e+03,5.00000000e+00
8275,1.67173722e+03,1.67193924e+03,3.00000000e+00
8276,1.67193924e+03,1.67214127e+03,0.00000000e+00
8277,1.67214127e+03,1.67234329e+03,2.00000000e+00
8278,1.67234329e+03,1.67254531e+03,0.00000000e+00
8279,1.67254531e+03,1.67274734e+03,2.00000000e+00
8280,1.67274734e+03,1.67294936e+03,0.00000000e+00
8281,1.67294936e+03,1.67315138e+03,2.00000000e+00
8282,1.67315138e+03,1.67335341e+03,3.00000000e+00
8283,1.67335341e+03,1.67355543e+03,1.00000000e+00
8284,1.67355543e+03,1.67375745e+03,1.00000000e+00
8285,1.67375745e+03,1.67395947e+03,2.00000000e+00
8286,1.67395947e+03,1.67416150e+03,4.00000000e+00
8287,1.67416150e+03,1.67436352e+03,1.00000000e+00
8288,1.67436352e+03,1.67456554e+03,6.00000000e+00
8289,1.67456554e+03,1.67476757e+03,2.00000000e+00
8290,1.67476757e+03,1.67496959e+03,6.00000000e+00
8291,1.67496959e+03,1.67517161e+03,3.00000000e+00
8292,1.67517161e+03,1.67537364e+03,3.00000000e+00
8293,1.67537364e+03,1.67557566e+03,4.00000000e+00
8294,1.67557566e+03,1.67577768e+03,3.00000000e+00
8295,1.67577768e+03,1.67597971e+03,0.00000000e+00
8296,1.67597971e+03,1.67618173e+03,1.00000000e+00
8297,1.67618173e+03,1.67638375e+03,1.00000000e+00
8298,1.67638375e+03,1.67658577e+03,2.00000000e+00
8299,1.67658577e+03,1.67678780e+03,4.00000000e+00
8300,1.67678780e+03,1.67698982e+03,2.00000000e+00
8301,1.67698982e+03,1.67719184e+03,3.00000000e+00
8302,1.67719184e+03,1.67739387e+03,2.00000000e+00
8303,1.67739387e+03,1.67759589e+03,2.00000000e+00
8304,1.67759589e+03,1.67779791e+03,1.00000000e+00
8305,1.67779791e+03,1.67799994e+03,2.00000000e+00
8306,1.67799994e+03,1.67820196e+03,2.00000000e+00
8307,1.67820196e+03,1.67840398e+03,3.00000000e+00
8308,1.67840398e+03,1.67860601e+03,2.00000000e+00
8309,1.67860601e+03,1.67880803e+03,2.00000000e+00
8310,1.67880803e+03,1.67901005e+03,2.00000000e+00
8311,1.67901005e+03,1.67921208e+03,1.00000000e+00
8312,1.67921208e+03,1.67941410e+03,5.00000000e+00
8313,1.67941410e+03,1.67961612e+03,1.00000000e+00
8314,1.67961612e+03,1.67981814e+03,0.00000000e+00
8315,1.67981814e+03,1.68002017e+03,2.00000000e+00
8316,1.68002017e+03,1.68022219e+03,3.00000000e+00
8317,1.68022219e+03,1.68042421e+03,1.00000000e+00
8318,1.68042421e+03,1.68062624e+03,3.00000000e+00
8319,1.68062624e+03,1.68082826e+03,3.00000000e+00
8320,1.68082826e+03,1.68103028e+03,2.00000000e+00
8321,1.68103028e+03,1.68123231e+03,5.00000000e+00
8322,1.68123231e+03,1.68143433e+03,0.00000000e+00
8323,1.68143433e+03,1.68163635e+03,0.00000000e+00
8324,1.68163635e+03,1.68183838e+03,6.00000000e+00
8325,1.68183838e+03,1.68204040e+03,0.00000000e+00
8326,1.68204040e+03,1.68224242e+03,2.00000000e+00
8327,1.68224242e+03,1.68244444e+03,0.00000000e+00
8328,1.68244444e+03,1.68264647e+03,1.00000000e+00
8329,1.68264647e+03,1.68284849e+03,2.00000000e+00
8330,1.68284849e+03,1.68305051e+03,3.00000000e+00
8331,1.68305051e+03,1.68325254e+03,0.00000000e+00
8332,1.68325254e+03,1.68345456e+03,3.00000000e+00
8333,1.68345456e+03,1.68365658e+03,0.00000000e+00
8334,1.68365658e+03,1.68385861e+03,2.00000000e+00
8335,1.68385861e+03,1.68406063e+03,4.00000000e+00
8336,1.68406063e+03,1.68426265e+03,2.00000000e+00
8337,1.68426265e+03,1.68446468e+03,0.00000000e+00
8338,1.68446468e+03,1.68466670e+03,2.00000000e+00
8339,1.68466670e+03,1.68486872e+03,4.00000000e+00
8340,1.68486872e+03,1.68507075e+03,2.00000000e+00
8341,1.68507075e+03,1.68527277e+03,3.00000000e+00
8342,1.68527277e+03,1.68547479e+03,3.00000000e+00
8343,1.68547479e+03,1.68567681e+03,3.00000000e+00
8344,1.68567681e+03,1.68587884e+03,2.00000000e+00
8345,1.68587884e+03,1.68608086e+03,0.00000000e+00
8346,1.68608086e+03,1.68628288e+03,5.00000000e+00
8347,1.68628288e+03,1.68648491e+03,1.00000000e+00
8348,1.68648491e+03,1.68668693e+03,4.00000000e+00
8349,1.68668693e+03,1.68688895e+03,4.00000000e+00
8350,1.68688895e+03,1.68709098e+03,3.00000000e+00
8351,1.68709098e+03,1.68729300e+03,2.00000000e+00
8352,1.68729300e+03,1.68749502e+03,2.00000000e+00
8353,1.68749502e+03,1.68769705e+03,1.00000000e+00
8354,1.68769705e+03,1.68789907e+03,2.00000000e+00
8355,1.68789907e+03,1.68810109e+03,1.00000000e+00
8356,1.68810109e+03,1.68830311e+03,4.00000000e+00
8357,1.68830311e+03,1.68850514e+03,1.00000000e+00
8358,1.68850514e+03,1.68870716e+03,4.00000000e+00
8359,1.68870716e+03,1.68890918e+03,2.00000000e+00
8360,1.68890918e+03,1.68911121e+03,3.00000000e+00
8361,1.68911121e+03,1.68931323e+03,0.00000000e+00
8362,1.68931323e+03,1.68951525e+03,3.00000000e+00
8363,1.68951525e+03,1.68971728e+03,1.00000000e+00
8364,1.68971728e+03,1.68991930e+03,3.00000000e+00
8365,1.68991930e+03,1.69012132e+03,1.00000000e+00
8366,1.69012132e+03,1.69032335e+03,3.00000000e+00
8367,1.69032335e+03,1.69052537e+03,1.00000000e+00
8368,1.69052537e+03,1.69072739e+03,3.00000000e+00
8369,1.69072739e+03,1.69092941e+03,2.00000000e+00
8370,1.69092941e+03,1.69113144e+03,4.00000000e+00
8371,1.69113144e+03,1.69133346e+03,4.00000000e+00
8372,1.69133346e+03,1.69153548e+03,3.00000000e+00
8373,1.69153548e+03,1.69173751e+03,1.00000000e+00
8374,1.69173751e+03,1.69193953e+03,2.00000000e+00
8375,1.69193953e+03,1.69214155e+03,1.00000000e+00
8376,1.69214155e+03,1.69234358e+03,2.00000000e+00
8377,1.69234358e+03,1.69254560e+03,1.00000000e+00
8378,1.69254560e+03,1.69274762e+03,0.00000000e+00
8379,1.69274762e+03,1.69294965e+03,2.00000000e+00
8380,1.69294965e+03,1.69315167e+03,3.00000000e+00
8381,1.69315167e+03,1.69335369e+03,1.00000000e+00
8382,1.69335369e+03,1.69355572e+03,2.00000000e+00
8383,1.69355572e+03,1.69375774e+03,4.00000000e+00
8384,1.69375774e+03,1.69395976e+03,3.00000000e+00
8385,1.69395976e+03,1.69416178e+03,2.00000000e+00
8386,1.69416178e+03,1.69436381e+03,2.00000000e+00
8387,1.69436381e+03,1.69456583e+03,2.00000000e+00
